,symbol,actual,predicted,date
166,MCD,297.32000732421875,295.3156,2024-11-05 00:00:00+00:00
167,MCD,294.0,300.44043,2024-11-06 00:00:00+00:00
168,MCD,294.6600036621094,294.80328,2024-11-07 00:00:00+00:00
169,MCD,298.9700012207031,298.803,2024-11-08 00:00:00+00:00
170,MCD,301.5299987792969,304.8056,2024-11-11 00:00:00+00:00
171,MCD,298.6499938964844,299.55917,2024-11-12 00:00:00+00:00
172,MCD,297.3500061035156,295.64044,2024-11-13 00:00:00+00:00
173,MCD,298.55999755859375,297.54755,2024-11-14 00:00:00+00:00
174,MCD,292.6300048828125,300.16296,2024-11-15 00:00:00+00:00
175,MCD,291.1000061035156,293.33762,2024-11-18 00:00:00+00:00
176,MCD,290.7300109863281,290.11893,2024-11-19 00:00:00+00:00
177,MCD,290.9100036621094,288.80338,2024-11-20 00:00:00+00:00
178,MCD,288.4700012207031,286.16373,2024-11-21 00:00:00+00:00
179,MCD,290.2799987792969,288.40247,2024-11-22 00:00:00+00:00
180,CRBP,16.34000015258789,17.15924,2024-10-28 00:00:00+00:00
181,CRBP,16.200000762939453,17.050869,2024-10-29 00:00:00+00:00
182,CRBP,16.56999969482422,17.44789,2024-10-30 00:00:00+00:00
183,CRBP,15.960000038146973,17.021833,2024-10-31 00:00:00+00:00
184,CRBP,16.920000076293945,17.411476,2024-11-01 00:00:00+00:00
185,CRBP,18.309999465942383,19.422705,2024-11-04 00:00:00+00:00
186,CRBP,19.149999618530273,19.528543,2024-11-05 00:00:00+00:00
187,CRBP,18.90999984741211,19.290293,2024-11-06 00:00:00+00:00
188,CRBP,18.520000457763672,21.746561,2024-11-07 00:00:00+00:00
189,CRBP,18.780000686645508,19.76064,2024-11-08 00:00:00+00:00
190,CRBP,18.59000015258789,19.90949,2024-11-11 00:00:00+00:00
191,CRBP,17.940000534057617,19.818062,2024-11-12 00:00:00+00:00
192,CRBP,18.170000076293945,17.779337,2024-11-13 00:00:00+00:00
193,CRBP,17.549999237060547,17.768433,2024-11-14 00:00:00+00:00
194,CRBP,16.610000610351562,17.960974,2024-11-15 00:00:00+00:00
195,CRBP,16.760000228881836,17.32869,2024-11-18 00:00:00+00:00
196,CRBP,16.559999465942383,17.51574,2024-11-19 00:00:00+00:00
197,CRBP,16.079999923706055,17.029041,2024-11-20 00:00:00+00:00
198,CRBP,16.729999542236328,16.61644,2024-11-21 00:00:00+00:00
199,CRBP,17.469999313354492,17.519156,2024-11-22 00:00:00+00:00
200,OXY,50.630001068115234,50.86064,2024-10-28 00:00:00+00:00
201,OXY,50.08000183105469,50.613537,2024-10-29 00:00:00+00:00
202,OXY,50.16999816894531,50.542095,2024-10-30 00:00:00+00:00
