Date,Open,High,Low,Close,Adj Close,Volume,SMA15,EMA5,RSI15,BB_upper,BB_lower,MACD,MACD_signal,OBV,52_Week_High,52_Week_Low,ADX,Aroon_Up,Aroon_Down
2023-03-30,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,161.09275817871094,49501700,156.5433329264323,160.1347068016708,65.89273790773954,133.66724099503705,164.4416871404261,3.1360565151562696,0.42983829521547223,838424600.0,,,30.55894300101044,0.0,100.0
2023-03-31,162.44000244140625,165.0,161.91000366210938,164.89999389648438,163.61294555664062,68749800,157.63666585286458,161.72313583327534,68.99576303733693,134.52439881125616,164.80488640166936,3.4553060807706117,0.5992702886638512,907174400.0,,,31.78293041803718,0.0,100.0
2023-04-03,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,164.87303161621094,56976200,158.68333231608074,163.20542327849867,70.43664368581689,135.1274747848008,165.3689530236883,3.767364558975089,0.7290630134946623,964150600.0,,,33.13735586059238,7.14285714285714,100.0
2023-04-04,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,164.3372344970703,46278300,159.55266621907552,164.01361714660328,68.9763059932444,135.85825239476367,165.7888897430363,3.9258455027318178,0.7100351658011128,917872300.0,,,34.486722864072775,0.0,100.0
2023-04-05,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,162.48182678222656,51511700,160.27066548665366,163.92907626668085,64.04924924606564,136.63053481236528,166.05232161114895,3.8560978873324814,0.512230040321421,866360600.0,,,34.16940991662745,0.0,92.85714285714286
2023-04-06,162.42999267578125,164.9600067138672,162.0,164.66000366210938,163.37481689453125,45390100,160.85799865722657,164.1727187318237,65.32642988684408,137.32550442669574,166.3830663261293,3.8293037863737993,0.3883487514901911,911750700.0,,,33.87478183909093,7.14285714285714,85.71428571428572
2023-04-10,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,160.7653350830078,47716900,161.32666524251303,163.4584787476481,58.787560635856046,138.26992589358775,166.39650171871693,3.5548715082316846,0.09113317867846105,864033800.0,,,32.77770142652772,0.0,78.57142857142857
2023-04-11,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,159.54495239257812,47644200,161.55333251953124,162.57232018235135,55.97982916901266,139.32550652389784,166.25270675909604,3.2012297905874902,-0.21000683117258667,816389600.0,,,31.853001306600163,35.71428571428571,71.42857142857143
2023-04-12,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,158.85040283203125,50133100,161.60799967447917,161.7482154894061,54.39570044035828,140.2031036240476,166.16903862274367,2.8318386052163476,-0.46351841323498366,766256500.0,,,30.67738355002388,28.57142857142857,64.28571428571428
2023-04-13,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,164.26779174804688,68445600,162.12333272298176,163.01880951246866,63.11802284540652,140.64904625619474,166.5963101673195,2.945712765741291,-0.27971540216803215,834702100.0,,,30.611117190924595,21.42857142857143,57.14285714285714
2023-04-14,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,163.9205322265625,49386500,162.54200032552083,163.74920857960151,62.29967104240506,141.04845043216736,167.0069062747244,2.973441539043421,-0.20158930309272183,785315600.0,,,30.673910728371798,14.28571428571429,50.0
2023-04-17,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,163.94036865234375,41516200,162.8740000406901,164.2428042955807,62.32955824550877,141.55499321351488,167.33500617613356,2.9628755529599857,-0.1697242313409255,826831800.0,,,30.732216519561888,7.14285714285714,42.85714285714286
2023-04-18,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,165.17068481445312,49923000,163.4200002034505,164.98520327062153,64.21509693336004,141.88617380658914,167.80775395830344,3.019750212287107,-0.09027965761104317,876754800.0,,,31.27773203651029,0.0,100.0
2023-04-19,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,166.32162475585938,47720200,164.08533426920573,165.86680380801852,65.92461794519018,142.06731310767915,168.40161509317883,3.122432927400723,0.009922446002057939,924475000.0,,,31.95419115860058,0.0,100.0
2023-04-20,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,165.34927368164062,52456400,164.47733357747396,166.1278671708405,63.1920446903394,142.56950035343795,168.7440704865802,3.0891215522709388,-0.018711143302181377,872018600.0,,,32.58231026530404,57.14285714285714,92.85714285714286
2023-04-21,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,163.7320098876953,58337300,164.65466715494793,165.75857953804731,58.845402898455674,143.07466014621036,168.97926822903378,2.897791569813876,-0.16803290060739595,813681300.0,,,32.56203525230622,50.0,85.71428571428572
2023-04-24,165.0,165.60000610351562,163.88999938964844,165.3300018310547,164.0395965576172,41949600,164.68333435058594,165.61572030238312,59.41425791406673,143.52083521499281,169.24380777293965,2.7395950461263396,-0.2609835394359461,855630900.0,,,32.21261534930917,42.85714285714286,78.57142857142857
2023-04-25,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,162.49179077148438,48714100,164.523334757487,165.0004816257424,55.29341977189107,143.69488773251996,169.5322551464212,2.459987194732605,-0.43247311266374444,806916800.0,,,32.10865313800106,35.71428571428571,71.42857142857143
2023-04-26,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,162.48182678222656,45498800,164.39866739908854,164.58698591944025,55.26706710871215,143.73623371670627,169.8216232517647,2.2120886723687647,-0.5442973080220677,761418000.0,,,31.48176680147831,28.57142857142857,64.28571428571428
2023-04-27,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,167.09555053710938,64902300,164.70866800944012,165.86132516699664,63.84388105775022,143.75015201440172,170.40341952316103,2.363598096893355,-0.3142303067979819,826320300.0,,,31.871234630505203,21.42857142857143,100.0
2023-04-28,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,168.35562133789062,55209200,165.0433339436849,167.13421433659153,65.76468200626736,143.62526111507586,171.0650960931761,2.556676136037254,-0.09692181412326706,881529500.0,,,32.547723677256684,14.28571428571429,100.0
2023-05-01,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,168.26632690429688,52472900,165.54733378092448,167.95280833702458,65.50048180348847,143.64482186126634,171.67660671016222,2.6716329985998755,0.014428038751483463,829056600.0,,,33.317598810665565,7.14285714285714,100.0
2023-05-02,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,167.22451782226562,48425700,166.0633331298828,168.148536653394,62.36839398722046,143.79149281600255,172.16100711860267,2.6474920292582738,-0.007770344472094681,780630900.0,,,33.39159432351397,0.0,92.85714285714286
2023-05-03,169.5,170.9199981689453,167.16000366210938,167.4499969482422,166.1430206298828,65136000,166.55333251953124,167.91569008501006,59.21885394115926,143.99371866200605,172.5459242169351,2.5114560402357142,-0.1150450667957239,715494900.0,,,33.61857697573388,0.0,100.0
2023-05-04,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,164.4959716796875,81235400,166.56866556803385,167.20712448538433,54.71066798488441,144.12095250205368,172.84511849055235,2.2438326109445086,-0.3061347968695438,634259500.0,,,32.32901245153716,57.14285714285714,92.85714285714286
2023-05-05,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,172.21527099609375,113316400,167.1259989420573,169.3280854316625,67.23566725504124,144.01422348442176,173.67934787875484,2.629213293473157,0.06339670852728307,747575900.0,,,32.92118557890754,50.0,100.0
2023-05-08,172.47999572753906,173.85000610351562,172.11000061035156,173.5,172.1457977294922,55962800,167.67733256022134,170.71872362110832,67.05687388161047,143.87297266234316,174.4695272068672,2.895602551146567,0.26382877296055396,691613100.0,,,33.47105288988065,42.85714285714286,92.85714285714286
2023-05-09,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,170.42930603027344,45326900,168.0306660970052,171.06915050489255,62.64614060992581,143.91078962320694,175.07671015881039,2.9333084066579715,0.2412277027775671,646286200.0,,,33.744551896087486,35.71428571428571,85.71428571428572
2023-05-10,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,172.20535278320312,53724500,168.4259989420573,171.89943285612628,65.18480842197711,143.96438652533206,175.77347020335796,3.072213502528996,0.3041062389188731,700010700.0,,,34.10528732629038,28.57142857142857,78.57142857142857
2023-05-11,173.85000610351562,174.58999633789062,172.1699981689453,173.75,172.39382934570312,49514700,168.89933268229166,172.51628857075087,65.45184225736237,144.30024534973762,176.3401115315403,3.1611881911722435,0.31446474204969643,749525400.0,,,34.56487566854016,21.42857142857143,100.0
2023-05-12,173.6199951171875,174.05999755859375,171.0,172.57000732421875,171.4599151611328,45497800,169.4026662190755,172.53419482190685,62.27361508872629,144.70075696673265,176.78460004533488,3.100742298552092,0.20321507954363538,704027600.0,,,34.38658158639296,14.28571428571429,92.85714285714286
2023-05-15,173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,170.96311950683594,37266700,169.85199991861978,172.37946565601084,60.93038352438692,145.1267992249237,177.1682011238486,2.978162271017169,0.06450804160696988,666760900.0,,,34.22102440373935,7.14285714285714,85.71428571428572
2023-05-16,171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,170.96311950683594,42110300,170.40533345540365,172.2763128787468,60.93038352438691,145.80556724657833,177.39514740970657,2.848184616726087,-0.052375690147290044,666760900.0,,,34.06729412052656,0.0,78.57142857142857
2023-05-17,171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,171.57916259765625,57951600,171.00066731770832,172.4142093996333,62.09423298904268,146.41868810323206,177.66666956278357,2.7633506277924766,-0.10976774326472061,724712500.0,,,33.155244653171536,35.71428571428571,71.42857142857143
2023-05-18,173.0,175.24000549316406,172.5800018310547,175.0500030517578,173.9239501953125,65496700,171.4433339436849,173.29280728367482,66.20056594865687,147.0467141616915,178.02578633966868,2.8536562335529823,-0.015569710003371817,790209200.0,,,33.02883760149687,28.57142857142857,100.0
2023-05-19,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,174.0332489013672,55772400,171.8086680094401,173.91520607648636,66.38243605249534,147.937332085007,178.20124006290732,2.900663167284506,0.02514977898252102,845981600.0,,,33.22657488786206,21.42857142857143,100.0
2023-05-22,173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,173.07940673828125,43570900,172.11600138346355,174.01013636707165,63.20242919888377,148.8852442359502,178.26368481504028,2.8278542388479195,-0.03812731956325255,802410700.0,,,32.61162538012738,14.28571428571429,92.85714285714286
2023-05-23,173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,170.45640563964844,50747300,172.3173350016276,173.19342343091236,55.385065411126526,149.49980297646368,178.38234031664456,2.527985705555551,-0.27039668228449676,751663400.0,,,31.022684830164817,7.14285714285714,85.71428571428572
2023-05-24,171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,170.73458862304688,45143500,172.61000162760416,172.7422810665718,56.003452880682346,149.9347077738139,178.5906496088242,2.286573102543315,-0.4094474282373861,796806900.0,,,29.221283908504276,0.0,78.57142857142857
2023-05-25,172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,171.87721252441406,56058300,173.09000244140626,172.8248558754359,58.53271810362792,150.54873867492918,178.74054725733922,2.1631129831960436,-0.4263260380677263,852865200.0,,,28.085449128453725,57.14285714285714,71.42857142857143
2023-05-26,173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,174.30148315429688,54835000,173.21400146484376,173.69323480888437,63.325517417450236,151.0313964947763,179.06360363601334,2.23637696142967,-0.28244964786728044,907700200.0,,,27.637165093281457,50.0,64.28571428571428
2023-05-30,176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,176.15948486328125,55964400,173.46733500162762,174.8954908898422,66.5045112755589,151.69209838077396,179.35683056122522,2.417466353725615,-0.08108820445706844,963664600.0,,,28.079367939533164,42.85714285714286,100.0
2023-05-31,177.3300018310547,179.35000610351562,176.75999450683594,177.25,176.10980224609375,99625300,173.8326680501302,175.6803272598948,66.33976510032615,152.64389101216108,179.43182364412382,2.5278071856836277,0.02340210200075532,864039300.0,,,28.57586706990535,35.71428571428571,100.0
2023-06-01,177.6999969482422,180.1199951171875,176.92999267578125,180.08999633789062,178.9315185546875,68901800,174.26800130208332,177.15021695256007,70.7492312371637,153.3352912437415,179.79828038101437,2.812002050374957,0.24607757335366776,932941100.0,,,29.22332654179583,28.57142857142857,100.0
2023-06-02,181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,179.78598022460938,61945900,174.7480010986328,178.41681028445413,71.9417722088483,153.84937746788836,180.29705132152293,3.0712202745301056,0.40423663800705256,994887000.0,,,30.204537012250274,21.42857142857143,100.0
2023-06-05,182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,178.4248046875,121946500,175.2153340657552,178.80454079998765,67.26134943781989,154.4723343463645,180.6237371694,3.1300244547674083,0.37043265459548413,872940500.0,,,31.723780777262945,14.28571428571429,100.0
2023-06-06,179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,178.0571746826172,64848400,175.69133402506512,178.93969610461417,66.01852449111955,154.91842545901366,181.01193179283482,3.1109110315906037,0.2810553851349433,808092100.0,,,32.80988354821655,7.14285714285714,92.85714285714286
2023-06-07,178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,176.67611694335938,61944600,176.07466735839844,178.56646651114903,61.44831405329493,155.54756001407935,181.19779749934838,2.949601007630065,0.09579628893952341,746147500.0,,,34.02532491886238,0.0,85.71428571428572
2023-06-08,177.89999389648438,180.83999633789062,177.4600067138672,180.57000732421875,179.408447265625,50214900,176.6000010172526,179.23431344883895,66.38152514297504,155.9090961892274,181.66376180376227,3.008978042901674,0.12413865936890556,796362400.0,,,35.15394593917491,28.57142857142857,78.57142857142857
2023-06-09,181.5,182.22999572753906,180.6300048828125,180.9600067138672,179.79592895507812,48870700,176.99400126139324,179.8095445371817,67.02272808425951,156.15986954947635,182.18727444117656,3.052319226486418,0.13398387436291959,845233100.0,,,36.46965688116302,21.42857142857143,71.42857142857143
2023-06-12,181.27000427246094,183.88999938964844,180.97000122070312,183.7899932861328,182.60772705078125,54274900,177.5693339029948,181.13636078683209,71.28131674383253,156.4248135324341,182.84947301018587,3.2772456441596205,0.2871282336288976,899508000.0,,,37.98204668493897,14.28571428571429,64.28571428571428
2023-06-13,182.8000030517578,184.14999389648438,182.44000244140625,183.30999755859375,182.13082885742188,54929100,178.17666727701823,181.86090637741933,69.64687728993435,156.69445596430901,183.45054503841143,3.377832259294678,0.31017187901116383,844578900.0,,,39.430482857604176,7.14285714285714,57.14285714285714
2023-06-14,183.3699951171875,184.38999938964844,182.02000427246094,183.9499969482422,182.76670837402344,57462900,179.00266723632814,182.55726990102696,70.60960604270318,156.88982768101116,184.10160178414648,3.4691997038391946,0.3212314588445442,902041800.0,,,40.496037207164854,0.0,50.0
2023-06-15,183.9600067138672,186.52000427246094,183.77999877929688,186.00999450683594,184.81344604492188,65433200,179.94733378092448,183.7081781029633,73.50744820113462,157.18245859638228,184.79932785904464,3.6655791342523116,0.4140887114061287,967475000.0,,,41.87333196717208,0.0,100.0
2023-06-16,186.72999572753906,186.99000549316406,184.27000427246094,184.9199981689453,183.73045349121094,101235600,180.74266662597657,184.1121181249573,69.61609599834007,157.66228411314455,185.2934310662988,3.6907134059493387,0.3513783864825242,866239400.0,,,43.23121781500351,0.0,100.0
2023-06-20,184.41000366210938,186.10000610351562,184.41000366210938,185.00999450683594,183.81985473632812,49799100,181.38133341471354,184.4114102522502,69.75772320831473,157.94609307336086,185.87533604302448,3.6755252821710656,0.26895221016340054,916038500.0,,,44.49210974863917,0.0,92.85714285714286
2023-06-21,184.89999389648438,185.41000366210938,182.58999633789062,183.9600067138672,182.7766571044922,49515700,181.82533365885416,184.26094240612252,65.9169148929048,158.2155731137907,186.37728479200592,3.5379797170119787,0.10512531600345065,866522800.0,,,44.400210778324386,0.0,85.71428571428572
2023-06-22,183.74000549316406,187.0500030517578,183.6699981689453,187.0,185.7970733642578,51245300,182.47533365885417,185.17396160408168,70.88900492861863,158.22793366469438,187.15421017337064,3.6324038273394024,0.15963954106469913,917768100.0,,,44.70576755720442,0.0,100.0
2023-06-23,185.5500030517578,187.55999755859375,185.00999450683594,186.67999267578125,185.4791259765625,53079300,182.91466674804687,185.67597196131487,69.74153294229309,158.23888043406976,187.87576320781085,3.6394602659506745,0.1333567837407772,864688800.0,,,45.10409395150827,21.42857142857143,100.0
2023-06-26,186.8300018310547,188.0500030517578,185.22999572753906,185.27000427246094,184.07821655273438,48088700,183.20266723632812,185.54064939836357,64.79052570638117,158.38114729238362,188.43492489912728,3.491035776666706,-0.012054164434553094,816600100.0,,,45.585235862156885,14.28571428571429,100.0
2023-06-27,185.88999938964844,188.38999938964844,185.6699981689453,188.05999755859375,186.85025024414062,50730800,183.76800028483072,186.3804321184403,69.39652305342436,158.55342040903125,189.13050903432813,3.5575284671281224,0.04355082082149053,867330900.0,,,46.11070586533173,7.14285714285714,100.0
2023-06-28,187.92999267578125,189.89999389648438,187.60000610351562,189.25,188.0325927734375,51216800,184.4373331705729,187.33695474562688,71.1228625258748,158.66364627138805,189.89849732689598,3.664011214614618,0.12002685464638896,918547700.0,,,46.93014901430834,0.0,100.0
2023-06-29,189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789062,188.37042236328125,46347300,185.2219991048177,188.0879686097148,71.6130517349426,158.9949143075566,190.5515149178201,3.7328049700598456,0.15105648807329297,964895000.0,,,47.726863528469806,0.0,100.0
2023-06-30,191.6300048828125,194.47999572753906,191.25999450683594,193.97000122070312,192.7222442626953,85069600,186.11533203125,190.04864614671092,77.00159025847425,159.2432680840969,191.48780393302783,4.093566222441439,0.40945419236390856,1049964600.0,,,49.20972077431095,0.0,100.0
2023-07-03,193.77999877929688,193.8800048828125,191.75999450683594,192.4600067138672,191.2219696044922,31458200,186.88199869791666,190.85243300242968,71.95631140784467,159.73169018056612,192.15509614407117,4.209108197722827,0.41999693411623706,1018506400.0,,,50.58665848638912,0.0,92.85714285714286
2023-07-05,191.57000732421875,192.97999572753906,190.6199951171875,191.3300018310547,190.09922790527344,46920300,187.3846659342448,191.01162261197135,68.36472965128608,159.93597504222515,192.87116857785713,4.161522652687893,0.29792911126504196,971586100.0,,,51.03180329868653,7.14285714285714,85.71428571428572
2023-07-06,189.83999633789062,192.02000427246094,189.1999969482422,191.80999755859375,190.57614135742188,45094300,187.95133260091146,191.27774759417883,69.06740306485337,160.1967349247431,193.56040836836513,4.115106028402266,0.20120998958353198,1016680400.0,,,50.49302592003767,0.0,78.57142857142857
2023-07-07,191.41000366210938,192.6699981689453,190.24000549316406,190.67999267578125,189.45339965820312,46778000,188.3999989827474,191.078495954713,65.40313921974219,160.55891623306067,194.10715552248482,3.9417010924737212,0.022244042923989404,969902400.0,,,50.15506693165583,21.42857142857143,71.42857142857143
2023-07-10,189.25999450683594,189.99000549316406,187.0399932861328,188.61000061035156,187.396728515625,59922200,188.57333272298177,190.2556641732592,59.23513609233954,160.95339787894477,194.50338814051673,3.595795281698031,-0.25892941428136096,909980200.0,,,48.011436682173695,14.28571428571429,64.28571428571428
2023-07-11,189.16000366210938,189.3000030517578,186.60000610351562,188.0800018310547,186.87013244628906,46638100,188.78399963378905,189.53044339252438,57.7413033113092,161.32345157266403,194.86369148066328,3.2415296266825635,-0.4905560554374633,863342100.0,,,45.80326221644903,7.14285714285714,57.14285714285714
2023-07-12,189.67999267578125,191.6999969482422,188.47000122070312,189.77000427246094,188.5492706298828,60750200,189.10133361816406,189.6102970191699,61.0934357012395,161.74517405865652,195.26768365095563,3.0618455660654718,-0.5361920928436446,924092300.0,,,44.520683653147685,0.0,50.0
2023-07-13,190.5,191.19000244140625,189.77999877929688,190.5399932861328,189.31430053710938,41342300,189.53999938964844,189.9201957748242,62.54383889702751,162.30499415914102,195.61929172953086,2.9475982539539416,-0.5203515239641403,965434600.0,,,43.32971844112396,0.0,42.85714285714286
2023-07-14,190.22999572753906,191.17999267578125,189.6300048828125,190.69000244140625,189.46334838867188,41573900,189.78599955240887,190.17679799701824,62.83305283375982,162.88651507875005,195.94348511743436,2.8364639305954427,-0.5051886778581118,1007008500.0,,,42.13879154732044,0.0,35.71428571428571
2023-07-17,191.89999389648438,194.32000732421875,191.80999755859375,193.99000549316406,192.74212646484375,50520200,190.27333374023436,191.4478671624002,68.55570795103957,163.53160098043887,196.3776849736278,2.9803166109465735,-0.28906879800558505,1057528700.0,,,41.9418650614879,0.0,28.57142857142857
2023-07-18,193.35000610351562,194.3300018310547,192.4199981689453,193.72999572753906,192.48377990722656,48353800,190.83733317057292,192.20857668411315,67.67604921047385,164.26047707345882,196.71916606706154,3.0383164605627258,-0.18485515871154679,1009174900.0,,,41.761578368382175,0.0,21.42857142857143
2023-07-19,193.10000610351562,198.22999572753906,192.64999389648438,195.10000610351562,193.84498596191406,80507300,191.3066670735677,193.17238649058066,69.85938311549845,164.6169037230412,197.31595379038654,3.158421826173935,-0.051799834480270146,1089682200.0,,,42.45899713017255,57.14285714285714,100.0
2023-07-20,195.08999633789062,196.47000122070312,192.5,193.1300048828125,191.8876495361328,59581200,191.5653340657552,193.1582592879913,63.274743951371796,165.01218987108734,197.7581680783058,3.0593769659423344,-0.12067575576949707,1030101000.0,,,43.01774447804054,50.0,92.85714285714286
2023-07-21,194.10000610351562,194.97000122070312,191.22999572753906,191.94000244140625,190.70530700683594,71917800,191.7220011393229,192.75217367246296,59.6367199183123,165.49142028975336,198.07715216333673,2.851984052019702,-0.2624549357537038,958183200.0,,,42.7889811006339,42.85714285714286,85.71428571428572
2023-07-24,193.41000366210938,194.91000366210938,192.25,192.75,191.51010131835938,45377800,191.6406677246094,192.75144911497532,61.261078021362955,166.06824695248997,198.36496859752395,2.721610673398118,-0.3142626515002309,1003561000.0,,,42.57655802782926,35.71428571428571,78.57142857142857
2023-07-25,193.3300018310547,194.44000244140625,192.9199981689453,193.6199951171875,192.37449645996094,37283200,191.71800028483074,193.04096444904604,62.97573821018656,166.75881771343032,198.60904062833166,2.6578521020782375,-0.30241697825608904,1040844200.0,,,42.37930808628419,28.57142857142857,71.42857142857143
2023-07-26,193.6699981689453,195.63999938964844,193.32000732421875,194.5,193.24884033203125,47471900,191.92933349609376,193.52730963269738,64.67046593151093,167.63561289643908,198.75760282796105,2.6478097123274438,-0.24996749440550659,1088316100.0,,,42.52264281809282,21.42857142857143,64.28571428571428
2023-07-27,196.02000427246094,197.1999969482422,192.5500030517578,193.22000122070312,191.97705078125,47460200,192.02333374023436,193.424873495366,60.364386715267635,167.98443573435185,199.11056548635128,2.507659108763079,-0.3120944783758972,1040855900.0,,,43.03752369925599,14.28571428571429,57.14285714285714
2023-07-28,194.6699981689453,196.6300048828125,194.13999938964844,195.8300018310547,194.57028198242188,48291400,192.36666768391927,194.22658294059556,65.39791557832697,168.28937329646104,199.60312798963687,2.5774823699442493,-0.19381697375578177,1089147300.0,,,43.5156272686019,7.14285714285714,50.0
2023-07-31,196.05999755859375,196.49000549316406,195.25999450683594,196.4499969482422,195.186279296875,38824100,192.88933410644532,194.96772094314446,66.48130590715564,168.73646232014997,200.0374672757973,2.652272485688684,-0.0952214864090779,1127971400.0,,,43.959580491579445,0.0,42.85714285714286
2023-08-01,196.24000549316406,196.72999572753906,195.27999877929688,195.61000061035156,194.3516845703125,35175100,193.3913340250651,195.18181416554683,63.59108349352295,169.13009571214417,200.43133399279446,2.6136351478710935,-0.10708705938133489,1092796300.0,,,44.436927237831945,0.0,35.71428571428571
2023-08-02,195.0399932861328,195.17999267578125,191.85000610351562,192.5800018310547,191.34120178222656,50389300,193.57866719563802,194.3145433873828,54.44350609918242,169.6204055178573,200.6135242524761,2.311869409091514,-0.3270822385287313,1042407000.0,,,42.53245951013381,7.14285714285714,28.57142857142857
2023-08-03,191.57000732421875,192.3699951171875,190.69000244140625,191.1699981689453,189.94024658203125,61235200,193.62066752115885,193.26636164790364,50.80003843772599,170.24797475453983,200.65024040310527,1.936618245730216,-0.5618667215120237,981171800.0,,,40.144738774214886,0.0,21.42857142857143
2023-08-04,185.52000427246094,187.3800048828125,181.9199981689453,181.99000549316406,180.81932067871094,115799700,193.04066772460936,189.50757626299048,34.63264994303377,170.82699860002052,200.42550220651546,0.8882412148779508,-1.288195001891431,865372100.0,,,39.547456953970645,100.0,14.28571428571429
2023-08-07,182.1300048828125,183.1300048828125,177.35000610351562,178.85000610351562,177.69949340820312,97576100,192.03133443196614,185.95505287649888,31.015212370847923,171.28659951158124,200.20804410850104,-0.1937434895495187,-1.8961437650551205,767796000.0,,,39.83951486474216,100.0,7.14285714285714
2023-08-08,179.69000244140625,180.27000427246094,177.5800018310547,179.8000030517578,178.6433868408203,67823000,191.10266825358073,183.9033696015852,33.274457251093736,171.75350823806636,199.9950639752428,-0.9634611682064076,-2.132689154969608,835619000.0,,,40.11071146037504,92.85714285714286,0.0
2023-08-09,180.8699951171875,180.92999267578125,177.00999450683594,178.19000244140625,177.04373168945312,60378500,189.97533467610677,181.99891388152557,31.40678563236485,171.95779207276541,199.90292297588832,-1.6839698122168443,-2.2825582391840356,775240500.0,,,40.07238920836111,100.0,35.71428571428571
2023-08-10,179.47999572753906,180.75,177.60000610351562,177.97000122070312,176.82516479492188,54686900,188.96466776529948,180.65594299458476,31.150796827667726,172.1435206256276,199.8175514786902,-2.2468303023413227,-2.2763349834468114,720553600.0,,,40.03680426411258,92.85714285714286,28.57142857142857
2023-08-11,177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,176.88487243652344,51988100,188.02133382161458,179.70062642510078,30.929790735467495,172.39453667308504,199.6947495861574,-2.6765725694149296,-2.1648618004163342,668565500.0,,,40.21780890203564,100.0,21.42857142857143
2023-08-14,177.97000122070312,179.69000244140625,177.30999755859375,179.4600067138672,178.54637145996094,43675600,187.13533426920574,179.6204198546896,35.479898326586095,172.9812952764783,199.39013416688107,-2.849542532922129,-1.8702654111388273,712241100.0,,,39.86024949290466,92.85714285714286,14.28571428571429
2023-08-15,178.8800048828125,179.47999572753906,177.0500030517578,177.4499969482422,176.5465850830078,43622600,186.05733439127604,178.89694555254047,32.701821418680275,173.4380340394408,199.133752568574,-3.112929550786191,-1.7069219432023113,668618500.0,,,39.589901475615356,85.71428571428572,7.14285714285714
2023-08-16,177.1300048828125,178.5399932861328,176.5,176.57000732421875,175.67108154296875,46964900,184.86200154622395,178.12129947643325,31.543280536334795,173.73369342476667,198.9659503915001,-3.354010522815031,-1.558402332184921,621653600.0,,,39.47340480927985,100.0,0.0
2023-08-17,177.13999938964844,177.50999450683594,173.47999572753906,174.0,173.11416625976562,66062900,183.5806681315104,176.74753298428885,28.395470450891384,173.61441196950653,199.03416067976804,-3.7096841133985095,-1.5312607382147192,555590700.0,,,40.02279054051951,100.0,14.28571428571429
2023-08-18,172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,173.60166931152344,61114200,182.1580017089844,175.9950238205806,29.826035104696704,173.4009790884308,199.1472365051797,-3.9069813987212,-1.3828464188299279,616704900.0,,,40.8138672089231,100.0,7.14285714285714
2023-08-21,175.07000732421875,176.1300048828125,173.74000549316406,175.83999633789062,174.9447784423828,46311900,180.78400166829428,175.94334799301728,33.734001655930946,173.30000516488315,199.19785315508057,-3.9093434620161247,-1.1081667856998818,663016800.0,,,40.99234914308195,92.85714285714286,0.0
2023-08-22,177.05999755859375,177.67999267578125,176.25,177.22999572753906,176.32769775390625,42084200,179.5586680094401,176.3722305711912,37.569473756712604,173.13015626333194,199.26555917769068,-3.7557600165685017,-0.7636666722018068,705101000.0,,,40.36919026488933,85.71428571428572,0.0
2023-08-23,178.52000427246094,181.5500030517578,178.3300018310547,181.1199951171875,180.19790649414062,52722800,178.79466756184897,177.95481875318998,46.802017826186976,173.13799165405115,199.26379515014807,-3.282317080743667,-0.23217898910157775,757823800.0,,,38.1688415099337,78.57142857142857,0.0
